filename,Building
tyrol-w13-89-_png_jpg.rf.ce5ac900ce0f6b3241b66189405fd8c0.jpg,1
tyrol-w16-16-_png_jpg.rf.87ef037d1a66b53c4301d9284d7805b8.jpg,1
Mykolaiv_2022_A_1_R1C4_11500_12000_13500_14000_jpg.rf.8a91f209e27b2677ae41b1ed6ae9c976.jpg,1
tyrol-w14-64-_png_jpg.rf.b4f948b306de88e4532af3b147207a38.jpg,1
Mykolaiv_2022_A_1_R3C3_500_1000_10500_11000_jpg.rf.13812c96dbe12dc14c4086191d6bca03.jpg,1
tyrol-w15-17-_png_jpg.rf.1ace5ce709cfc8cdb524179a0edb7d73.jpg,0
tyrol-w14-44-_png_jpg.rf.859649aa740922be3c8334f842f16566.jpg,1
Mykolaiv_2022_A_1_R2C4_6500_7000_6000_6500_jpg.rf.096c66f50dc035c89ee7a3e29e2185ef.jpg,1
Mykolaiv_2022_A_1_R2C3_6000_6500_8500_9000_jpg.rf.ff969104685b8d3d0e232ee619d5cf09.jpg,1
Mekele_2021_V3_1_R1C1_11000_11500_14500_15000_jpg.rf.aff11ac554fbcd00a1b88a40e71fb8c6.jpg,1
tyrol-w17-99-_png_jpg.rf.c6b595d26360c1ebfccefce7190089ae.jpg,0
Mekele_2021_V3_1_R1C1_11000_11500_7500_8000_jpg.rf.7475e098a3c9a880830121690a929a51.jpg,1
Kherson_2022_V2_R4C4_7000_7500_14000_14500-Copy-Copy_jpg.rf.db88400b171ee589b5318938efca0158.jpg,1
tyrol-w14-13-_png_jpg.rf.0cba60c08fae87862393761a26405144.jpg,0
Kherson_2022_V2_R4C5_4000_4500_9000_9500-Copy_jpg.rf.8a069b22354a26ddc5456142dffe88e7.jpg,1
tyrol-w14-18-_png_jpg.rf.ef73748e6c8bc94a75889db19c9067b8.jpg,1
Kherson_2022_V2_R4C5_4000_4500_9500_10000-Copy_jpg.rf.3d11c35a327dafedf0eea1f35f515f3a.jpg,1
tyrol-w14-25-_png_jpg.rf.97184be72260837d71b0f935593782ba.jpg,0
Kherson_2022_V2_R4C5_5000_5500_15500_16000-Copy_jpg.rf.8ff9c28901ffe5678b250ac14f95cea5.jpg,1
tyrol-w14-19-_png_jpg.rf.c45578b9a843e9021b74716922e92b03.jpg,1
tyrol-w14-24-_png_jpg.rf.653166040c5cbf600b9625e0c2611f78.jpg,0
tyrol-w14-27-_png_jpg.rf.9a9cea4cd8c8192b6aab920636704c4b.jpg,0
Kherson_2022_V2_R4C5_3500_4000_9000_9500-Copy_jpg.rf.dcb1bc640045f33f0cdc009b5d175e99.jpg,1
tyrol-w14-14-_png_jpg.rf.2830dbe0151a0546abe7727fa8172973.jpg,0
Kherson_2022_V2_R4C5_9500_10000_6500_7000_jpg.rf.4bf833f74dfc37635cfca6d27fd11b4e.jpg,1
tyrol-w14-28-_png_jpg.rf.70fb8e37945e30cc8efc9ff273ac70fc.jpg,1
Kherson_2022_V2_R4C5_5500_6000_7000_7500_jpg.rf.98e1d5ac315362889c2bd6fd916a1081.jpg,1
tyrol-w14-26-_png_jpg.rf.aa24ffc2a751040cc8ab7140a88f798f.jpg,1
tyrol-w14-29-_png_jpg.rf.bac0b68269359b7d1f0bed2b044bae90.jpg,1
Kherson_2022_V2_R4C5_5500_6000_6000_6500_jpg.rf.bd9ecef9adc6a355fef33ec165a9d3f5.jpg,1
Kherson_2022_V2_R4C5_11000_11500_5000_5500_jpg.rf.d6364937c94a492a4ee56b220532c01c.jpg,1
tyrol-w14-16-_png_jpg.rf.06e964dd69101574430f144985d0d3d6.jpg,1
Kherson_2022_V2_R4C4_8500_9000_8500_9000-Copy-Copy_jpg.rf.4f12029d139820523df517650d6834ea.jpg,1
Kherson_2022_V2_R4C5_2500_3000_11000_11500-Copy_jpg.rf.62c13aeb59cc5e68c506cc7c5463f3b6.jpg,1
tyrol-w14-30-_png_jpg.rf.1e2f1c2eabcd3b216cb12769d0fcedf1.jpg,1
tyrol-w14-3-_png_jpg.rf.7db3b1228e48e725bc49ef374bd15d69.jpg,0
Kherson_2022_V2_R4C4_7000_7500_13000_13500-Copy-Copy_jpg.rf.c5e1ad84bae8c74708c98c07cafb1cb9.jpg,1
Kherson_2022_V2_R4C5_9000_9500_6500_7000_jpg.rf.e29751f477f1815b95d5085b8c87619c.jpg,1
Kherson_2022_V2_R4C4_7000_7500_14500_15000-Copy-Copy_jpg.rf.a366a1c5bcfc7b5c5f913e80994a627f.jpg,1
tyrol-w14-33-_png_jpg.rf.0f4bd29880d2c5db382387e879d1b2e6.jpg,0
Kherson_2022_V2_R4C5_3000_3500_10500_11000-Copy_jpg.rf.adb4e4f3af1d37796ce8d8d6a0296137.jpg,1
tyrol-w14-22-_png_jpg.rf.122cd201f37829c16c7fba6a4e69daeb.jpg,0
tyrol-w14-2-_png_jpg.rf.a2407bdca83b2212b73d4a068bb1a6ec.jpg,0
tyrol-w14-32-_png_jpg.rf.dcd993f3f21b54af7e00bf1d7ffae774.jpg,0
tyrol-w14-38-_png_jpg.rf.50ed0f332e8b60dfdb62b3a9255308c8.jpg,1
Kherson_2022_V2_R4C6_2500_3000_13000_13500_jpg.rf.197aeefee4fc8b702c1ac58287f7f61f.jpg,1
tyrol-w14-35-_png_jpg.rf.39045fbec7a26a87bacecd9d0741d7c5.jpg,1
Kherson_2022_V2_R4C6_3000_3500_8500_9000_jpg.rf.4f35d20fd457d2f534deb938f612e79c.jpg,1
Kherson_2022_V2_R4C6_2000_2500_13000_13500_jpg.rf.b3263b0892c8d6e83e72c3c491ae0485.jpg,1
Kherson_2022_V2_R4C5_3000_3500_10000_10500-Copy_jpg.rf.16a2477a43410330e5ceedd53eeb01df.jpg,1
Kherson_2022_V2_R4C5_11500_12000_5000_5500_jpg.rf.379ebdaf171703561009a94dc2f9725d.jpg,1
Kherson_2022_V2_R4C5_11500_12000_5500_6000_jpg.rf.7df127648120c7a80a7b467a7d37aa2c.jpg,1
Kherson_2022_V2_R4C5_9500_10000_7000_7500_jpg.rf.7831543b65d3d43b12ad1e93784b06a2.jpg,1
tyrol-w14-37-_png_jpg.rf.c17a535c0b8c48ab346dd18a398efeed.jpg,1
tyrol-w14-23-_png_jpg.rf.7fd86e226299d1e1e3e1e3040478a3a2.jpg,0
tyrol-w14-41-_png_jpg.rf.40f2f8ec962fb5047fe1e9b069454262.jpg,0
tyrol-w14-21-_png_jpg.rf.1ca162ffc7aeda23e1ba4927228ddfd1.jpg,1
Kherson_2022_V2_R4C6_7000_7500_6500_7000_jpg.rf.960d8f667d7b224c8894d69abe9b6dc9.jpg,1
tyrol-w14-39-_png_jpg.rf.e106168818850aba98371914fa75c548.jpg,1
Kherson_2022_V2_R4C7_14500_15000_2000_2500_jpg.rf.e21f5e7f4f11266c2c0e05cb36ac698d.jpg,1
Kherson_2022_V2_R4C7_15500_16000_13000_13500_jpg.rf.93166c3191196497572de3665fd139ee.jpg,1
Kherson_2022_V2_R4C6_6000_6500_15000_15500_jpg.rf.6a2a7233ba1fdd180a332c9bc0428e05.jpg,1
Kherson_2022_V2_R4C7_14500_15000_7500_8000_jpg.rf.ba785d3459f64b4e10df442666a7df9c.jpg,1
tyrol-w14-42-_png_jpg.rf.d8dcb47b6a1531d64c71e8f8a1bb9569.jpg,0
Kherson_2022_V2_R4C7_15000_15500_8500_9000_jpg.rf.5d2313c08cd2486b395052b2c731dc34.jpg,1
Kherson_2022_V2_R4C6_6500_7000_6500_7000_jpg.rf.064eef6c3bee66ff31aea4c7a3691b1c.jpg,1
tyrol-w14-48-_png_jpg.rf.d26fd59053799aaafdea3d853dc7b884.jpg,1
Kherson_2022_V2_R4C7_14500_15000_10500_11000_jpg.rf.cc38063d94ccc55a86d30a943d37d990.jpg,1
Kherson_2022_V2_R4C7_15000_15500_9000_9500_jpg.rf.3bfb81a2e3b9bbee650f3900171e1cff.jpg,1
Kherson_2022_V2_R4C7_15500_16000_10000_10500_jpg.rf.d1bce67c719316a6c599f807ef980080.jpg,1
Kherson_2022_V2_R4C7_14500_15000_2500_3000_jpg.rf.563ec2b216caf475954b66ae0a418902.jpg,1
tyrol-w14-40-_png_jpg.rf.36ad1bbbb86f9cd703cc9cf7faf546a7.jpg,1
Kherson_2022_V2_R4C7_15000_15500_10000_10500_jpg.rf.7704fcf04f1ba717c1614279edd997ca.jpg,1
tyrol-w14-5-_png_jpg.rf.83d50d22630091fc1144380d27300da4.jpg,0
tyrol-w14-45-_png_jpg.rf.d5727eb48fc05e64a0c15de5bb888107.jpg,1
Kherson_2022_V2_R4C7_15500_16000_10500_11000_jpg.rf.97d7438f8487d3efcf91dac04f9294ff.jpg,1
Kherson_2022_V2_R4C7_15500_16000_14500_15000_jpg.rf.1099a11359a3db1f7e37c1617dd9378e.jpg,1
tyrol-w14-51-_png_jpg.rf.209681eb42ccf97216d84ecd624f800a.jpg,1
Kherson_2022_V2_R4C7_15000_15500_7000_7500_jpg.rf.c1d25b312493b3623bd024509913c012.jpg,1
Kherson_2022_V2_R4C7_15500_16000_13500_14000_jpg.rf.fc0fbba75da7489e8387b481b1f96697.jpg,1
tyrol-w14-50-_png_jpg.rf.81ddba23a7e5e17f46cf6e0812b39edd.jpg,1
Kherson_2022_V2_R4C7_15500_16000_14000_14500_jpg.rf.41f1b45f47993cd45c8b101b068a9cfd.jpg,1
tyrol-w14-46-_png_jpg.rf.4f6373cc897b1b678c0b0f3280e41f39.jpg,1
Kherson_2022_V2_R4C7_16000_16500_11500_12000_jpg.rf.bd255ec880e0d79701aa733cc1e4be73.jpg,1
Kherson_2022_V2_R4C7_15500_16000_12500_13000_jpg.rf.c0edc69eae475df022646364e4d2e9ed.jpg,1
Kherson_2022_V2_R4C7_15500_16000_15000_15500_jpg.rf.0c0dfc21314863500699a81bc7b0d942.jpg,1
tyrol-w14-52-_png_jpg.rf.aee18c67412cebe37d7e1a2da477e4bf.jpg,0
tyrol-w14-54-_png_jpg.rf.fedf535aab6b7fa0ab60a848ef099e81.jpg,1
tyrol-w14-67-_png_jpg.rf.3c61c926445e2061cb81e44140587fc4.jpg,1
Kherson_2022_V2_R4C7_16000_16500_10500_11000_jpg.rf.7f83df33ad121f0343290b4f14253b91.jpg,1
Kherson_2022_V2_R4C7_8000_8500_9500_10000_jpg.rf.f947fac77d01a8bc09a5e341b9adf87d.jpg,1
Kherson_2022_V2_R4C7_16000_16500_15000_15500_jpg.rf.1316c90f606b6b44fe205ec16ab98251.jpg,1
Kherson_2022_V2_R4C7_15500_16000_9500_10000_jpg.rf.8958014e839ef25657ec2602a9a17226.jpg,1
tyrol-w14-61-_png_jpg.rf.ce84690cad734756f0b290385f8cccbb.jpg,1
tyrol-w14-53-_png_jpg.rf.99430e8493e14acca9a9dc7504de7ec6.jpg,1
Kherson_2022_V2_R4C7_16000_16500_11000_11500_jpg.rf.07422438130620708b7f80bd161e9d9e.jpg,1
Kherson_2022_V2_R4C8_5000_5500_12500_13000-Copy-Copy_jpg.rf.102a1fdf9d1b76a389073fadec0a3395.jpg,1
tyrol-w14-68-_png_jpg.rf.ce6c05379ae592c48ed945fa60a3ee6d.jpg,1
Kherson_2022_V2_R4C7_6500_7000_11500_12000_jpg.rf.48fa7847dc2c11a965e10ae8d365ab25.jpg,1
tyrol-w14-69-_png_jpg.rf.0ae937a48bf2278fc51373d14119993e.jpg,1
Kherson_2022_V2_R4C8_5000_5500_15500_16000-Copy_jpg.rf.24120ce82e48b76a7c14fe33528b23eb.jpg,1
Kherson_2022_V2_R4C7_6500_7000_12000_12500_jpg.rf.1cff100bafb1976ff282066d2d41a7cf.jpg,1
Kherson_2022_V2_R4C8_5000_5500_16000_16500-Copy_jpg.rf.b0df4f48f92b2f0726cb841f80f08144.jpg,1
Kherson_2022_V2_R4C8_5000_5500_9000_9500-Copy-Copy_jpg.rf.000b42c786fd71196bed1472d1eb3052.jpg,1
Kherson_2022_V2_R4C8_5500_6000_5000_5500-Copy_jpg.rf.68668383912a72561fa4ba7d72af1648.jpg,1
tyrol-w14-79-_png_jpg.rf.785af94992bf999cc5baddd9ece214c2.jpg,1
tyrol-w14-65-_png_jpg.rf.9e42e49e7ee7f733ea8cb8c4b8c2a14c.jpg,1
Kherson_2022_V2_R4C8_5500_6000_10000_10500-Copy_jpg.rf.abaea0af9dc1f445f4d55a713c71dfb1.jpg,1
tyrol-w14-73-_png_jpg.rf.2f4fc7a8169a5cf0e24332394d6a1507.jpg,1
tyrol-w14-82-_png_jpg.rf.8908b921322b7649be16de57a111105e.jpg,1
tyrol-w14-63-_png_jpg.rf.a8d4cb851354c523f529a77bfad03aaf.jpg,1
Kherson_2022_V2_R4C8_5500_6000_13500_14000-Copy_jpg.rf.4665a8fa8b41e964f65f727ddbce87ff.jpg,1
tyrol-w14-80-_png_jpg.rf.495dcfce4a50d302725dc74a83b67059.jpg,1
tyrol-w14-77-_png_jpg.rf.7c42d3e514c578e081be8e9a5e7ae1bb.jpg,1
Kherson_2022_V2_R4C8_5500_6000_15500_16000-Copy_jpg.rf.2d50df8bb42e534fee91e87af8d17c26.jpg,1
tyrol-w14-78-_png_jpg.rf.7ae5a4477dce643ea4d5d301ae1b3eb9.jpg,1
Kherson_2022_V2_R4C8_5500_6000_12500_13000-Copy_jpg.rf.b84683620f8eb3a9027a8cc944e829e7.jpg,1
Kherson_2022_V2_R4C8_5500_6000_7500_8000-Copy_jpg.rf.0782f1a57192283c8fb33864af692d32.jpg,1
Kherson_2022_V2_R4C8_5500_6000_13000_13500-Copy_jpg.rf.1111e3d9d743e15e8aa3687c148892e1.jpg,1
Kherson_2022_V2_R4C8_5500_6000_11000_11500-Copy_jpg.rf.3537e684d2ac9687d951aaa8b0d01e69.jpg,1
Kherson_2022_V2_R4C8_5500_6000_10500_11000-Copy_jpg.rf.5371c5e2b8fd099bdd51cda24a451fc1.jpg,1
Kherson_2022_V2_R4C8_5500_6000_15000_15500-Copy_jpg.rf.7002a1e013920ef75f1f21ff5d12bb40.jpg,1
tyrol-w14-83-_png_jpg.rf.ddf5a33410da247170539f8fad6b00bb.jpg,1
Kherson_2022_V2_R4C8_6500_7000_10000_10500-Copy_jpg.rf.15f6d1a0b75ec83a7b85fe416543e15e.jpg,1
tyrol-w14-81-_png_jpg.rf.2cfe84125b1d60c4e863c5c8f029d6c4.jpg,1
Kherson_2022_V2_R4C8_6000_6500_12000_12500-Copy_jpg.rf.94a2a2a889366379868124c0e2d0e407.jpg,1
Kherson_2022_V2_R4C8_6500_7000_11000_11500-Copy_jpg.rf.d6146d4c46687ef752108aef56e2f6fa.jpg,1
Kherson_2022_V2_R4C8_5500_6000_9500_10000-Copy_jpg.rf.99bb6b80d32008093e8428324cc9a4f4.jpg,1
tyrol-w15-13-_png_jpg.rf.a3b4f5f04dea3ea41dac21077afa6126.jpg,1
Kherson_2022_V2_R4C8_5500_6000_7000_7500-Copy_jpg.rf.bd17e5e7faa30c83591e0d17834706f3.jpg,1
tyrol-w15-10-_png_jpg.rf.5b852a8f8ef9b70d559863b900eeded2.jpg,1
tyrol-w14-87-_png_jpg.rf.88d43bdd4e81f840683ae396f9325147.jpg,1
Kherson_2022_V2_R4C8_6500_7000_13000_13500-Copy_jpg.rf.899c9985803903f25012095b87758959.jpg,1
tyrol-w15-12-_png_jpg.rf.3d1e9a4f370dd4761a77c3d6c2fa407c.jpg,1
Kherson_2022_V2_R4C8_6500_7000_11500_12000-Copy_jpg.rf.f62348df317dd340ad5f51107c2fe966.jpg,1
Kherson_2022_V2_R4C8_6000_6500_10000_10500-Copy_jpg.rf.57d41bdadf91ffc5fb79100cd9c158a5.jpg,1
tyrol-w14-92-_png_jpg.rf.97369c0fd05446dd63bbda35b2d57180.jpg,1
tyrol-w14-98-_png_jpg.rf.9d57fcd1025242c60ecd31713b41171a.jpg,1
tyrol-w14-84-_png_jpg.rf.a981dd54d660dbf108ee62c300808c38.jpg,1
Kherson_2022_V2_R4C8_6000_6500_6500_7000-Copy_jpg.rf.aa8e3429cddacf9fde6fb121640442e7.jpg,1
Kherson_2022_V2_R4C8_6000_6500_10500_11000-Copy_jpg.rf.e8da30e0d9920c2738288da2c42320fc.jpg,1
Kherson_2022_V2_R4C8_6000_6500_14000_14500-Copy_jpg.rf.fe5f96267a3b4f236b699ab84489744a.jpg,1
Kherson_2022_V2_R4C8_6500_7000_13500_14000-Copy_jpg.rf.f520344a0413f419d0d875aed57aeb6d.jpg,1
Kherson_2022_V2_R4C8_6000_6500_16000_16500-Copy_jpg.rf.3438f527bcfe5b8f507ab3267f8e7fba.jpg,1
Kherson_2022_V2_R4C8_6000_6500_15000_15500-Copy_jpg.rf.fe6929f6906e819ad32afc88703c220c.jpg,1
Kherson_2022_V2_R4C8_6000_6500_13500_14000-Copy_jpg.rf.a14b0de512267fce0fc533564ad7ba0a.jpg,1
Kherson_2022_V2_R4C8_6000_6500_8500_9000-Copy_jpg.rf.d6610557ad955ec735cc2e2b2d1002b1.jpg,1
Kherson_2022_V2_R4C8_6000_6500_9000_9500-Copy_jpg.rf.9c97ceed2e10db3898166c156a9b9345.jpg,1
tyrol-w15-1-_png_jpg.rf.fd0a2f3bb80f65aa0aee62adb421282f.jpg,1
tyrol-w15-75-_png_jpg.rf.913ceaffe5b7a6793642510558418013.jpg,0
tyrol-w15-64-_png_jpg.rf.9b65210d8e8bc48ebd522a98ab0ef7d1.jpg,0
tyrol-w15-76-_png_jpg.rf.464c53abe596181c5c359a4ae774748e.jpg,1
tyrol-w15-73-_png_jpg.rf.d3ce918112e2ea23927eb941a824df54.jpg,0
tyrol-w15-74-_png_jpg.rf.6a8bacf33a7922c71c353cc215e1949a.jpg,1
Kherson_2022_V2_R4C9_5500_6000_1500_2000_jpg.rf.2614de3e081e4fbd56b8143e9de8c564.jpg,1
Kherson_2022_V2_R4C9_5500_6000_1000_1500_jpg.rf.933843018a724b67f47a3dc313cb05c3.jpg,1
Kherson_2022_V2_R4C9_6000_6500_0_500_jpg.rf.af4c35ee89bbc7a54f29471c3f8ebc86.jpg,1
Kherson_2022_V2_R4C9_4000_4500_4500_5000-Copy_jpg.rf.2d72030a2618477ce164aad5db5b55bd.jpg,1
Kherson_2022_V2_R4C9_6500_7000_3500_4000_jpg.rf.25577c370ad26638083219a847d8cd07.jpg,1
Kherson_2022_V2_R4C9_5500_6000_500_1000_jpg.rf.7b8f6cff05a256d9d26dee9639fdb041.jpg,1
Kherson_2022_V2_R4C9_6000_6500_3500_4000_jpg.rf.b6dd50ad737b3b936d9d3b9fcb56d9a1.jpg,1
tyrol-w15-77-_png_jpg.rf.b87f5acf363177da25a9a7077f9ca1ce.jpg,1
tyrol-w15-78-_png_jpg.rf.cc45c23aaebe4e15682fa9a0ff7217ac.jpg,0
Kherson_2022_V2_R4C9_7000_7500_0_500_jpg.rf.99f470d9c46d9e5bafb5b4e8fad29517.jpg,1
tyrol-w15-82-_png_jpg.rf.a75603c1d681beb7e635b38cdc096a7b.jpg,0
Kherson_2022_V2_R5C1_4000_4500_12500_13000_jpg.rf.7fa54f1f8c252eec358413e7d9451451.jpg,1
tyrol-w15-67-_png_jpg.rf.b478ff1b0ad878d9f75b6b1f5d2d21ba.jpg,0
Kherson_2022_V2_R5C1_4500_5000_13500_14000_jpg.rf.4fcbb47da0dea79f4c4a38b1d30ea708.jpg,1
tyrol-w15-8-_png_jpg.rf.b0cc705a794ce28614a34944706f00db.jpg,0
tyrol-w15-66-_png_jpg.rf.ae8bebb61cfaa3bcd53ef6343eafb281.jpg,1
Kherson_2022_V2_R4C9_4000_4500_5500_6000-Copy_jpg.rf.0b72d5542610ba36871dc4e6231abf74.jpg,1
